,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
7091,2021-02-08,shot,unknown weapon,38,M,White,Oxford,MS,False,other,Other,False,True,30-44,armed,other weapon,other weapon,1,2,2021,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7092,2021-02-11,shot,undetermined,39,M,Black,Gulfport,MS,False,undetermined,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,2,2021,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7093,2021-06-01,shot,undetermined,43,M,White,Sumrall,MS,False,undetermined,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,6,2021,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7094,2021-06-15,shot,gun,28,M,Black,Jackson,MS,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2021,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7095,2021-06-23,tasered and shot,knife,39,M,White,Walnut,MS,True,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2021,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7096,2021-07-17,shot,gun,37,M,Black,Canton,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7097,2021-08-14,shot,gun,37,M,None,Scott County,MS,False,other,Not fleeing,False,False,30-44,armed,gun,gun,1,8,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7098,2021-08-21,shot,gun,28,M,None,Florence,MS,False,attack,Foot,False,False,18-29,armed,gun,gun,1,8,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7099,2021-08-30,shot,undetermined,80,M,None,Pearlington,MS,False,undetermined,Not fleeing,False,True,Over 75,undetermined,undetermined,undetermined,1,8,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7100,2021-09-16,shot,gun,37,M,None,Yazoo City,MS,False,other,Car,False,True,30-44,armed,gun,gun,1,9,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7101,2021-09-16,shot,undetermined,27,F,Black,Yazoo City,MS,False,undetermined,Not fleeing,False,True,18-29,undetermined,undetermined,undetermined,1,9,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7102,2021-09-18,shot,gun,37,M,None,Jackson,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7103,2021-09-23,shot,undetermined,37,M,Black,Looxahoma,MS,False,other,Foot,True,True,30-44,undetermined,undetermined,undetermined,1,9,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7104,2021-10-09,shot,gun,52,M,Black,Madison County,MS,False,attack,Car,False,True,45-59,armed,gun,gun,1,10,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7105,2021-10-29,shot,vehicle,37,M,None,Jackson,MS,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,10,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7106,2021-11-13,shot,undetermined,41,M,Black,Biloxi,MS,False,attack,Foot,False,True,30-44,undetermined,undetermined,undetermined,1,11,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7107,2021-11-17,shot,gun,61,M,Black,Waynesboro,MS,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,11,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7108,2021-11-30,shot,gun,37,M,None,Laurel,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7109,2021-12-21,shot,knife,42,M,None,Rankin County,MS,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,12,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7110,2021-12-31,shot,gun,37,M,None,Meridian,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,12,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7111,2022-03-11,shot,gun,38,F,Black,Raymond,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2022,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7112,2022-07-14,shot,blunt object,45,M,None,Hattiesburg,MS,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,7,2022,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7113,2022-07-20,shot,gun,39,F,None,Horn Lake,MS,False,attack,Car,False,True,30-44,armed,gun,gun,1,7,2022,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7114,2022-07-25,shot,gun,37,M,None,Jackson,MS,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2022,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7115,2015-02-24,tasered and shot,knife,30,M,White,Green Bay,WI,True,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,2,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7116,2015-03-05,shot,knife,45,M,Black,Milwaukee,WI,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7117,2015-03-06,shot,unarmed,19,M,Black,Madison,WI,False,attack,Foot,False,True,18-29,unarmed,unarmed,unarmed,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7118,2015-03-14,shot,gun,26,M,White,Kenosha,WI,False,attack,Car,False,True,18-29,armed,gun,gun,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7119,2015-03-24,shot,gun,38,M,White,Fond du Lac,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7120,2015-07-16,shot,sword,29,M,Hispanic,Wauwatosa,WI,True,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,7,2015,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7121,2015-07-22,shot,gun,25,M,Hispanic,Monroe,WI,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,7,2015,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7122,2015-08-05,shot,knife,51,M,White,Greenfield,WI,True,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,8,2015,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7123,2015-09-09,shot,gun,25,M,White,Ashwaubenon,WI,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,9,2015,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7124,2015-10-24,shot,gun,47,M,White,Paddock Lake,WI,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,10,2015,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7125,2015-12-05,shot,gun,60,M,White,Neenah,WI,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2015,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7126,2016-01-08,shot,knife,26,M,White,Geneva,WI,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2016,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7127,2016-02-24,shot,unarmed,21,M,Black,East Troy,WI,False,other,Car,False,True,18-29,unarmed,unarmed,unarmed,1,2,2016,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7128,2016-04-03,shot,Taser,69,M,White,Eau Claire,WI,False,attack,Not fleeing,False,True,60-75,armed,other weapon,other weapon,1,4,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7129,2016-04-08,shot,hatchet,25,F,White,Lake Hallie,WI,True,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7130,2016-04-23,shot,gun,18,M,White,Antigo,WI,False,attack,Not fleeing,False,True,Under 18,armed,gun,gun,1,4,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7131,2016-04-30,shot,knife,42,M,White,Wausau,WI,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7132,2016-05-05,shot,gun,38,M,Black,Milwaukee,WI,False,attack,Foot,True,True,30-44,armed,gun,gun,1,5,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7133,2016-06-15,shot,gun,38,M,White,Pembine,WI,True,attack,Car,False,True,30-44,armed,gun,gun,1,6,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7134,2016-06-23,shot,gun,25,M,Black,Wauwatosa,WI,False,other,Not fleeing,True,True,18-29,armed,gun,gun,1,6,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7135,2016-06-29,shot,pitchfork,41,M,White,Madison,WI,True,other,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,6,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7136,2016-07-01,shot,knife,58,M,White,Jackson,WI,False,other,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7137,2016-07-17,shot,gun,39,M,White,Sheboygan,WI,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7138,2016-07-23,shot,knife,49,M,Black,Milwaukee,WI,False,attack,Not fleeing,True,True,45-59,armed,other weapon,knife/cutting instrument,1,7,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7139,2016-07-26,shot,gun,50,M,White,Pine River,WI,False,attack,Car,False,True,45-59,armed,gun,gun,1,7,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7140,2016-08-05,shot,gun,59,M,White,Beaver Dam,WI,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,8,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7141,2016-08-13,shot,gun,23,M,Black,Milwaukee,WI,False,other,Foot,True,True,18-29,armed,gun,gun,1,8,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7142,2016-08-19,shot,toy weapon,31,M,White,New London,WI,True,attack,Not fleeing,True,True,30-44,unarmed,unarmed,toy weapon,1,8,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7143,2017-01-25,shot,gun,50,M,White,Millston,WI,True,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,1,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7144,2017-01-28,shot,toy weapon,48,M,White,Eau Claire,WI,True,attack,Not fleeing,False,True,45-59,unarmed,unarmed,toy weapon,1,1,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7145,2017-02-02,shot,toy weapon,26,M,White,Geneva,WI,False,other,Not fleeing,False,True,18-29,unarmed,unarmed,toy weapon,1,2,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7146,2017-02-27,shot,gun,40,M,White,Corning,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7147,2017-03-02,shot,gun,33,M,White,Rib Mountain,WI,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7148,2017-03-16,shot,gun,32,M,Black,Milwaukee,WI,False,other,Not fleeing,True,True,30-44,armed,gun,gun,1,3,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7149,2017-03-22,shot,gun,45,M,Asian,Weston,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7150,2017-04-08,shot,knife,25,M,White,Eau Claire,WI,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7151,2017-05-13,shot,gun,37,M,White,West Allis,WI,False,attack,Foot,False,True,30-44,armed,gun,gun,1,5,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7152,2017-05-21,shot,gun,33,M,Black,Appleton,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7153,2017-06-11,shot,undetermined,19,M,Black,Milwaukee,WI,False,other,Car,False,True,18-29,undetermined,undetermined,undetermined,1,6,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7154,2017-06-18,shot,gun,64,M,White,Waukesha,WI,True,other,Not fleeing,False,True,60-75,armed,gun,gun,1,6,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7155,2017-07-11,shot,gun,34,M,White,Milwaukee,WI,True,other,Car,False,True,30-44,armed,gun,gun,1,7,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7156,2017-07-23,shot,gun,59,M,White,Eau Claire,WI,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,7,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7157,2017-07-31,shot,unarmed,28,M,Black,Oshkosh,WI,False,attack,Car,True,True,18-29,unarmed,unarmed,unarmed,1,7,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7158,2017-08-13,shot,gun,54,M,White,La Crosse,WI,False,other,Car,False,True,45-59,armed,gun,gun,1,8,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7159,2017-08-21,shot,knife,22,M,White,Franklin,WI,True,other,Other,False,True,18-29,armed,other weapon,knife/cutting instrument,1,8,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7160,2017-08-21,shot,gun,64,M,White,Pardeeville,WI,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,8,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7161,2017-09-01,shot,unknown weapon,45,M,White,Mount Hope,WI,False,other,Foot,False,True,30-44,armed,other weapon,other weapon,1,9,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7162,2017-09-03,shot,gun,37,M,Black,Milwaukee,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7163,2017-10-22,shot,unarmed,30,M,Native,Crandon,WI,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,10,2017,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7164,2017-10-28,shot,gun,27,M,Native,Black River Falls,WI,False,other,Car,True,True,18-29,armed,gun,gun,1,10,2017,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7165,2017-11-08,shot,knife,14,M,Native,Odanah,WI,False,other,Not fleeing,False,True,Under 18,armed,other weapon,knife/cutting instrument,1,11,2017,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7166,2017-12-07,shot,gun,35,M,White,Peshtigo,WI,False,attack,Car,False,True,30-44,armed,gun,gun,1,12,2017,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7167,2018-01-04,shot,gun,31,M,White,Crandon,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2018,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7168,2018-01-06,shot,knife,21,M,Native,Sparta,WI,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2018,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7169,2018-01-17,shot,gun,26,M,Black,Racine,WI,False,attack,Foot,False,True,18-29,armed,gun,gun,1,1,2018,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7170,2018-05-07,shot,gun,50,M,White,Appleton,WI,True,other,Not fleeing,True,True,45-59,armed,gun,gun,1,5,2018,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7171,2018-05-11,shot,gun,51,M,None,York,WI,False,attack,Car,False,True,45-59,armed,gun,gun,1,5,2018,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7172,2018-05-11,shot,gun,51,M,White,Clark County,WI,False,attack,Car,False,True,45-59,armed,gun,gun,1,5,2018,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7173,2018-05-23,shot,knife,25,M,White,Fox Crossing,WI,True,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2018,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7174,2018-08-12,shot,knife,35,M,White,Hawkins,WI,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2018,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7175,2018-08-13,shot,gun,48,M,Black,Milwaukee,WI,True,other,Not fleeing,True,True,45-59,armed,gun,gun,1,8,2018,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7176,2018-09-16,shot,unknown weapon,25,M,White,Manitowoc,WI,False,other,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,9,2018,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7177,2018-10-10,shot,gun,31,M,Black,Milwaukee,WI,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,10,2018,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7178,2018-10-18,shot,vehicle,38,M,White,Elkhorn,WI,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,10,2018,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7179,2019-02-10,shot,knife,58,M,White,Waukesha,WI,True,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,2,2019,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7180,2019-03-02,shot,unarmed,46,M,White,Fairchild,WI,False,attack,Not fleeing,False,True,45-59,unarmed,unarmed,unarmed,1,3,2019,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7181,2019-05-07,shot,gun,34,M,Hispanic,Milwaukee,WI,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7182,2019-05-15,shot,gun,35,M,Black,Appleton,WI,True,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,5,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7183,2019-05-22,shot,gun,33,M,White,Ashland,WI,False,other,Car,False,True,30-44,armed,gun,gun,1,5,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7184,2019-06-15,shot,unknown weapon,18,M,Black,Racine,WI,False,other,Other,False,True,Under 18,armed,other weapon,other weapon,1,6,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7185,2019-06-25,shot,knife,43,M,White,Menasha,WI,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7186,2019-07-11,shot,knife,32,M,White,Arpin,WI,True,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2019,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7187,2019-08-18,shot,sharp object,38,M,White,Caledonia,WI,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2019,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7188,2019-09-03,shot,vehicle,34,M,Hispanic,Kaukauna,WI,False,other,Car,False,True,30-44,armed,other weapon,other weapon,1,9,2019,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7189,2019-09-13,shot,gun,77,M,White,Loyal,WI,False,attack,Not fleeing,False,True,Over 75,armed,gun,gun,1,9,2019,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7190,2019-10-27,shot,gun,63,M,White,Madison,WI,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,10,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7191,2019-11-04,shot,gun,31,M,White,Two Rivers,WI,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7192,2019-11-05,shot,gun,32,M,Asian,Leon,WI,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7193,2019-11-14,shot,gun,35,M,White,Fox Crossing,WI,True,other,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
7194,2019-11-19,shot,gun,38,M,Hispanic,West Kewaunee,WI,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908
